video,cp,dg,eps_continue,a_first,omega_max,steers,brakes,brakes_any_step,a_min,t_first_brake,seed
LC_dv07_Tlc4p0_TTC04_CP5_S6p233_E16p233.mp4,CP5,0.0,1454.8400860496895,-3.612829506004453,0.24323675924276453,True,True,True,-4.28071901465811,0.0,0
LC_dv07_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.0,1454.8400860496909,-3.612829506004453,0.24323675924276453,True,True,True,-4.28071901465811,0.0,0
LC_dv07_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,0.0,2462.570835680439,-3.158503093808395,0.20404327907282174,True,True,True,-5.692930932152573,0.0,0
LC_dv07_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,0.0,3538.478454161394,-3.158503093808395,0.20404327907282174,True,True,True,-5.692930932152575,0.0,0
LC_dv07_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.0,3254.2705524838793,-3.612829506004453,0.24323675924276453,True,True,True,-4.28071901465811,0.0,0
LC_dv07_Tlc4p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,0.0,1932.8766727204056,-3.158503093808395,0.20404327907282174,True,True,True,-5.692930932152575,0.0,0
LC_dv07_Tlc4p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,0.0,1933.6678776420201,-3.158503093808395,0.20404327907282174,True,True,True,-5.692930932152573,0.0,0
LC_dv14_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.0,1933.849922554116,-1.3133827897365085,0.1738512539878785,True,True,True,-4.416627633847577,0.0,0
LC_dv14_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.0,2340.321922217197,-1.3133827897365085,0.1738512539878785,True,True,True,-4.416627633847577,0.0,0
LC_dv14_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,22256.82115184102,47582.863673811764,-3.2008775067406177,0.18105151996554755,True,True,True,-4.544407225404854,0.0,0
LC_dv14_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.0,2412.1450994607876,-2.9955695727248903,0.43180584867139904,True,True,True,-6.35613614870395,0.0,0
LC_dv14_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.0,10555.61587390478,-4.6467927855115665,0.20677215607901747,True,True,True,-4.997748145788584,0.0,0
LC_dv14_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0,1935.6065302028956,-4.153233212034401,0.2971330427755666,True,True,True,-6.698694195695918,0.0,0
LC_dv14_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.0,2263.1120727142174,-3.9071068368182376,0.1877246287556129,True,True,True,-4.204577682512401,0.0,0
LC_dv14_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,22910.654636068066,44730.937433225314,-5.114438615175456,0.19166907595387705,True,True,True,-5.928483521474316,0.0,0
LC_dv14_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.0,2412.1450994607876,-2.9955695727248903,0.43180584867139904,True,True,True,-6.35613614870395,0.0,0
LC_dv14_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.0,4209.11222253336,-3.2797338112463974,0.1187993417471928,True,True,True,-4.431741064855601,0.0,0
LC_dv14_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0,6522.877184514581,-2.835217660876149,0.27727988893523153,True,True,True,-3.6575489692763568,0.0,0
LC_dv14_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,9204.789711440317,34303.09381198046,-2.4505745434876,0.15268763362944252,True,True,True,-4.40323143179795,0.0,0
LC_dv14_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,10502.31255106665,29577.419799893763,-5.180746591392399,0.4212488882959761,True,True,True,-5.180746591392399,0.0,0
LC_dv14_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.0,1934.5702744602272,-3.9071068368182376,0.1877246287556129,True,True,True,-4.204577682512401,0.0,0
LC_dv14_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.0,1935.806439836009,-3.9071068368182376,0.1877246287556129,True,True,True,-4.204577682512401,0.0,0
LC_dv14_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.0,2574.3319398418485,-1.8483612728568355,0.26665767301436377,True,True,True,-2.6918575841160277,0.0,0
LC_dv14_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,0.0,4418.567315950025,-3.506930774217695,0.2384425375928687,True,True,True,-3.506930774217695,0.0,0
LC_dv14_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,0.0,2055.382365513462,-3.9071068368182376,0.1877246287556129,True,True,True,-4.204577682512401,0.0,0
LC_dv14_Tlc2p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.0,2197.1167037059386,-3.9071068368182376,0.1877246287556129,True,True,True,-4.204577682512401,0.0,0
LC_dv14_Tlc2p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,0.0,2553.8210711010925,-1.3133827897365085,0.1738512539878785,True,True,True,-4.416627633847577,0.0,0
LC_dv14_Tlc2p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,0.0,2815.475907798063,-2.9955695727248903,0.43180584867139904,True,True,True,-6.35613614870395,0.0,0
LC_dv14_Tlc3p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,18190.586019163755,49603.7531710836,-8.0,0.2329547947542569,True,True,True,-8.0,0.0,0
LC_dv14_Tlc3p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,0.0,2412.9290556891415,-2.9955695727248903,0.43180584867139904,True,True,True,-6.35613614870395,0.0,0
LC_dv14_Tlc3p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,0.0,2386.526735131116,-1.3133827897365085,0.1738512539878785,True,True,True,-4.416627633847577,0.0,0
LC_dv14_Tlc3p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,0.0,1933.8499225537053,-1.3133827897365085,0.1738512539878785,True,True,True,-4.416627633847577,0.0,0
LC_dv14_Tlc3p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,0.0,3286.792261627498,-2.835217660876149,0.27727988893523153,True,True,True,-3.6575489692763568,0.0,0
LC_dv14_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0,1933.849922554116,-1.3133827897365085,0.1738512539878785,True,True,True,-4.416627633847577,0.0,0
LC_dv14_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.0,2265.069664257309,-1.3133827897365085,0.1738512539878785,True,True,True,-4.416627633847577,0.0,0
LC_dv14_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,26335.748241963487,48399.35008898413,-3.2008775067406177,0.18105151996554755,True,True,True,-4.544407225404854,0.0,0
LC_dv14_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.0,2409.684719262607,-2.9955695727248903,0.43180584867139904,True,True,True,-6.35613614870395,0.0,0
LC_dv14_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,118737.26254888068,141892.9435835017,-2.9886022983942206,0.19335776391624965,True,True,True,-3.283007225252414,0.0,0
LC_dv14_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0,6173.905532561178,-1.6236480197976657,0.1541554251493893,True,True,True,-3.1096283462663252,0.0,0
LC_dv14_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.0,3176.2361607842313,-1.5521967813565178,0.1836554969928149,True,True,True,-4.083172647972462,0.0,0
LC_dv14_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.0,2281.529117214089,-1.3133827897365085,0.1738512539878785,True,True,True,-4.416627633847577,0.0,0
LC_dv14_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.0,2412.145099460799,-2.9955695727248903,0.43180584867139904,True,True,True,-6.35613614870395,0.0,0
LC_dv14_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.0,1933.849922553693,-1.3133827897365085,0.1738512539878785,True,True,True,-4.416627633847577,0.0,0
LC_dv14_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.0,2203.297453557462,-1.3133827897365085,0.1738512539878785,True,True,True,-4.416627633847577,0.0,0
LC_dv14_Tlc3p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,0.0,3460.225654640534,-1.5521967813565178,0.1836554969928149,True,True,True,-4.083172647972462,0.0,0
LC_dv14_Tlc3p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,0.0,4028.9168725174586,-1.5521967813565172,0.1836554969928149,True,True,True,-4.083172647972462,0.0,0
LC_dv14_Tlc3p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.0,2302.151961785581,-3.9071068368182376,0.1877246287556129,True,True,True,-4.204577682512401,0.0,0
LC_dv14_Tlc3p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,0.0,2761.18364945991,-3.5406225006447105,0.3490778693449547,True,True,True,-5.161846518322061,0.0,0
LC_dv14_Tlc3p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,150481.05374025094,205992.20345960205,2.5223380308762096,0.2152107183983183,True,False,True,-6.494222162458245,2.8000000000000003,0
LC_dv14_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.0,1933.8499225541286,-1.3133827897365085,0.1738512539878785,True,True,True,-4.416627633847577,0.0,0
LC_dv14_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.0,2335.020647606782,-3.9071068368182376,0.1877246287556129,True,True,True,-4.204577682512401,0.0,0
LC_dv14_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.0,2391.7694387774904,-1.3133827897365085,0.1738512539878785,True,True,True,-4.416627633847577,0.0,0
LC_dv14_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.0,1933.8499225540972,-1.3133827897365085,0.1738512539878785,True,True,True,-4.416627633847577,0.0,0
LC_dv14_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.0,11849.513622383241,-5.974721307692725,0.2733904892027805,True,True,True,-5.974721307692725,0.0,0
LC_dv14_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0,1933.849922554116,-1.3133827897365085,0.1738512539878785,True,True,True,-4.416627633847577,0.0,0
LC_dv14_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.0,2264.7003994765482,-4.153233212034401,0.2971330427755666,True,True,True,-6.698694195695918,0.0,0
LC_dv14_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.0,3083.2355561023064,-1.5521967813565178,0.1836554969928149,True,True,True,-4.083172647972462,0.0,0
LC_dv14_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.0,2412.929055689576,-2.9955695727248903,0.43180584867139904,True,True,True,-6.35613614870395,0.0,0
LC_dv14_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.0,2501.6097937926925,-3.150923512680866,0.18437018999624993,True,True,True,-3.621733962919941,0.0,0
LC_dv14_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0,6227.539947147613,-2.835217660876149,0.27727988893523153,True,True,True,-3.6575489692763568,0.0,0
LC_dv14_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,8453.588095937255,33119.70100229807,-2.4505745434876,0.15268763362944252,True,True,True,-4.40323143179795,0.0,0
LC_dv14_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.0,2013.986896904543,-3.9071068368182376,0.1877246287556129,True,True,True,-4.204577682512401,0.0,0
LC_dv14_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.0,2412.1450994607876,-2.9955695727248903,0.43180584867139904,True,True,True,-6.35613614870395,0.0,0
LC_dv14_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.0,1933.8499225537053,-1.3133827897365085,0.1738512539878785,True,True,True,-4.416627633847577,0.0,0
LC_dv14_Tlc4p0_TTC05_CP1_S5p033_E15p033.mp4,CP1,0.0,3246.949276344951,-3.6212243795860988,0.2095551470602684,True,True,True,-4.433710801922336,0.0,0
LC_dv14_Tlc4p0_TTC05_CP2_S5p333_E15p333.mp4,CP2,0.0,2497.8755670361224,-3.6212243795860988,0.2095551470602684,True,True,True,-4.433710801922336,0.0,0
LC_dv14_Tlc4p0_TTC05_CP4_S5p933_E15p933.mp4,CP4,0.0,6917.18574951769,-4.776133598711145,0.18501994554921947,True,True,True,-4.776133598711145,0.0,0
LC_dv14_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.0,2462.1377504133175,-4.153233212034401,0.2971330427755666,True,True,True,-6.698694195695918,0.0,0
LC_dv14_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,0.0,8755.341969779607,-4.341979346903019,0.2581958895227678,True,True,True,-4.341979346903019,0.0,0
LC_dv14_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,0.0,2107.490589609694,-1.3133827897365085,0.1738512539878785,True,True,True,-4.416627633847577,0.0,0
LC_dv21_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.0,1943.0669211097702,-0.9399995157367278,0.15247564157820284,True,True,True,-6.436848101023228,0.0,0
LC_dv21_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.0,2919.3970864046755,-1.636367681793987,0.40068213355908866,True,True,True,-5.764606566531466,0.0,0
LC_dv21_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.0,4657.240742087759,-5.6236166142121755,0.16183007507595248,True,True,True,-5.6236166142121755,0.0,0
LC_dv21_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.0,1934.8741669887768,-0.9399995157367278,0.15247564157820284,True,True,True,-6.436848101023228,0.0,0
LC_dv21_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.0,12620.251091446231,-7.0153587374296915,0.21037952366209417,True,True,True,-7.0153587374296915,0.0,0
LC_dv21_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0,2803.8283044069613,-1.636367681793987,0.40068213355908866,True,True,True,-5.764606566531466,0.0,0
LC_dv21_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.0,4685.5945843198915,-5.6236166142121755,0.16183007507595248,True,True,True,-5.6236166142121755,0.0,0
LC_dv21_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,33790.42808556894,64065.95070077855,-6.565571656083672,0.27837081179575845,True,True,True,-6.565571656083672,0.0,0
LC_dv21_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.0,1934.7230470159666,-0.9399995157367278,0.15247564157820284,True,True,True,-6.436848101023228,0.0,0
LC_dv21_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,177734.95356786862,225552.74262887117,-6.208593691019132,0.11454907043850439,True,True,True,-7.025148546386179,0.0,0
LC_dv21_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0,8676.217553208646,1.1383898541621607,0.2863063523812017,True,False,True,-2.941659236754959,0.4,0
LC_dv21_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.0,3388.0402999950106,-1.636367681793987,0.40068213355908866,True,True,True,-5.764606566531466,0.0,0
LC_dv21_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.0,8255.834929161088,-0.10805663013763134,0.3103124583262741,True,False,True,-6.360315215659319,0.2,0
LC_dv21_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.0,4761.5008731329945,-5.6236166142121755,0.16183007507595248,True,True,True,-5.6236166142121755,0.0,0
LC_dv21_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.0,2552.623544967944,-3.173535660128423,0.2552558965298964,True,True,True,-3.173535660128423,0.0,0
LC_dv21_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.0,6842.4314479167915,1.3172939493668814,0.256782514295404,True,False,True,-4.838514816038774,2.8000000000000003,0
LC_dv21_Tlc2p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,0.0,4322.525526173995,-0.12451662677075537,0.3831994800017591,True,False,True,-5.705834781484148,0.2,0
LC_dv21_Tlc2p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,0.0,16926.128940030292,-5.183975482518349,0.39235756555677725,True,True,True,-5.183975482518349,0.0,0
LC_dv21_Tlc2p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,0.0,2712.933524732708,-4.072803224036498,0.178325857677791,True,True,True,-4.072803224036498,0.0,0
LC_dv21_Tlc2p0_TTC07_CP3_S5p633_E15p633.mp4,CP3,0.0,4171.57475570262,-2.5865569780291797,0.2795828167580731,True,True,True,-3.065823790944093,0.0,0
LC_dv21_Tlc2p0_TTC07_CP5_S6p233_E16p233.mp4,CP5,0.0,5394.065808568431,-5.6236166142121755,0.16183007507595248,True,True,True,-5.6236166142121755,0.0,0
